recency	history	used_discount	used_bogo	is_referral	treatment	zip_code_Rural	zip_code_Surburban	zip_code_Urban	channel_Multichannel	channel_Phone	channel_Web	proba_CN	proba_CR	proba_TN	proba_TR	uplift_score	target_class
10	68.66	0	1	1	0	0	1	0	0	1	0	0.5092845	0.009756923	0.45672166	0.0242369	0.063189775	0
9	73.66	0	1	0	1	0	0	1	0	0	1	0.43274078	0.029468209	0.45979366	0.077997334	0.16255528	2
10	54.77	1	0	0	0	0	0	1	0	1	0	0.31020615	0.019302286	0.56726885	0.10322275	0.19074361	1
1	350.85	1	0	1	0	0	1	0	0	1	0	0.42590716	0.044753898	0.45709226	0.072246715	0.08279488	0
4	182.73	0	1	0	1	1	0	0	0	0	1	0.41342214	0.08704092	0.39755404	0.101982914	0.06046824	3
8	51.68	0	1	0	0	0	0	1	0	1	0	0.43504903	0.026654484	0.44893116	0.089365356	0.21656877	0
10	535.55	1	0	1	0	0	0	1	0	1	0	0.45203462	0.027386604	0.44928038	0.07129843	0.15967126	0
2	158.64	0	1	1	1	0	0	1	0	0	1	0.4294053	0.090528816	0.3799556	0.10011024	0.06883688	2
11	90.29	0	1	1	1	0	1	0	0	1	0	0.48434404	0.0072152694	0.45427114	0.054169502	0.18372431	2
6	176.79	1	0	0	0	0	1	0	0	1	0	0.4951254	0.053029373	0.37450635	0.0773389	0.14884156	1
3	29.99	1	0	0	0	0	0	1	0	1	0	0.45818436	0.053627927	0.39643013	0.09175755	0.16635004	0
2	634.52	1	1	1	0	1	0	0	0	0	1	0.44511756	0.12038248	0.3513579	0.08314201	-0.04305376	1
10	128.78	1	0	1	0	0	1	0	0	1	0	0.46195436	0.0037449428	0.5046379	0.029662834	0.09495117	0
1	836.03	1	0	1	1	0	1	0	0	1	0	0.42454222	0.091349006	0.4216218	0.062487006	-0.09598783	2
12	246.63	1	0	1	0	0	0	1	0	1	0	0.40443042	0.05366964	0.49420726	0.04769263	-0.058293924	0
10	35.15	1	0	1	1	0	0	1	0	1	0	0.45758495	0.009137241	0.5087453	0.024532493	0.05285147	2
10	257.31	1	0	0	0	1	0	0	1	0	0	0.45983207	0.07402391	0.37125307	0.09489097	0.1298136	0
9	29.99	1	0	0	0	1	0	0	0	0	1	0.3943532	0.05947378	0.42338854	0.12278445	0.18751854	0
3	80.4	1	0	1	0	0	1	0	0	1	0	0.561914	0.03338796	0.36083102	0.043866973	0.104617134	0
2	87.5	0	1	0	0	0	1	0	0	0	1	0.4704033	0.101646245	0.35529217	0.07265829	-0.015811622	0
6	140.21	1	0	0	1	0	0	1	0	1	0	0.5038376	0.04762145	0.38001573	0.068525225	0.13283652	2
7	132.86	0	1	0	0	0	0	1	0	1	0	0.6531613	0.04736509	0.17862308	0.12085056	0.67185926	0
9	30.3	1	0	0	1	0	1	0	0	0	1	0.49470955	0.03997789	0.38806167	0.077250905	0.18250133	2
11	99.18	0	1	0	1	0	0	1	0	1	0	0.428135	0.03947613	0.44112673	0.091262124	0.17399836	2
3	723.44	1	1	1	1	0	0	1	0	0	1	0.48738554	0.05134017	0.23893732	0.22233693	0.7734133	2
6	39.8	1	0	0	0	0	0	1	0	1	0	0.4328315	0.048915118	0.45509413	0.06315925	0.040664755	0
4	398.18	1	0	0	1	0	1	0	0	1	0	0.3794572	0.17201297	0.351772	0.09675782	-0.19238988	2
2	87.27	0	1	0	1	0	0	1	0	0	1	0.5523753	0.058113895	0.33118242	0.058328357	0.1091108	3
3	1172.42	1	0	1	1	0	0	1	1	0	0	0.22793931	0.012431591	0.6441769	0.11545218	0.20053314	3
1	743.5	1	1	1	0	0	0	1	1	0	0	0.2566877	0.08586093	0.50777507	0.14967632	-0.045983672	0
3	39.47	1	0	1	1	0	1	0	0	0	1	0.3736453	0.041218508	0.5188902	0.06624594	0.027720533	2
2	181.39	0	1	1	1	0	0	1	0	1	0	0.61696684	0.02154642	0.28554457	0.07594219	0.35267642	2
3	172.02	0	1	1	0	0	0	1	0	1	0	0.5151714	0.020555146	0.39725152	0.06702189	0.21197984	0
3	288.7	1	0	0	0	0	1	0	0	1	0	0.41866857	0.061186988	0.43328163	0.086862825	0.07897252	1
9	336.43	1	0	0	0	0	1	0	0	1	0	0.46179312	0.039523512	0.44835582	0.050327525	0.044162758	1
2	68.85	0	1	1	1	0	1	0	0	0	1	0.46151158	0.02039355	0.4499237	0.06817116	0.1785237	2
1	457.13	0	1	0	0	0	0	1	1	0	0	0.46601114	0.043809135	0.37770027	0.11247946	0.28707033	1
12	700.33	1	1	1	0	0	1	0	0	0	1	0.56704026	0.05269034	0.3229083	0.057361085	0.13164397	0
1	1234.43	1	0	1	1	0	1	0	0	1	0	0.4495889	0.034869116	0.48867312	0.026868803	-0.03971582	3
3	175.3	0	1	0	1	0	1	0	0	1	0	0.42536217	0.04380611	0.3961585	0.13467324	0.32066524	2
1	218.12	0	1	1	0	0	0	1	0	0	1	0.48239022	0.04664965	0.37961778	0.0913423	0.2115424	0
3	150.93	0	1	1	0	0	1	0	0	0	1	0.48182562	0.026987065	0.35830936	0.1328779	0.4349694	0
4	142.82	0	1	1	1	1	0	0	0	1	0	0.4914216	0.028057829	0.35888582	0.121634774	0.39823964	3
10	158.62	1	0	0	0	0	0	1	0	1	0	0.50902706	0.06909743	0.3869703	0.0349052	-0.073563665	0
1	1626.86	0	1	1	1	0	0	1	0	1	0	0.10072533	0.00334964	0.8602469	0.035678197	0.015275739	2
8	40.43	0	1	1	0	0	0	1	0	1	0	0.4980326	0.007585115	0.4484951	0.04588722	0.15563115	0
9	49.14	1	0	1	0	0	0	1	0	1	0	0.4699884	0.0025394214	0.4857915	0.04168059	0.14729072	0
9	640.71	0	1	1	0	1	0	0	0	1	0	0.51748914	0.009476812	0.4277068	0.045327235	0.15567721	0
4	29.99	0	1	1	1	0	1	0	0	0	1	0.48320234	0.03864815	0.42504448	0.05310506	0.07400777	2
7	267.68	0	1	0	0	0	0	1	0	0	1	0.4249459	0.06902544	0.39765614	0.10837255	0.1488543	1
3	380.64	1	0	0	1	0	0	1	0	0	1	0.47909743	0.12476845	0.25065476	0.14547932	0.32126307	3
4	59.58	1	0	1	0	0	1	0	0	1	0	0.5539565	0.021370092	0.3732283	0.051445086	0.16799214	0
6	174.09	1	0	1	0	0	1	0	0	0	1	0.4944152	0.06245973	0.37994894	0.06317616	0.06081678	0
4	50.54	0	1	0	1	1	0	0	0	0	1	0.31105566	0.09389473	0.48394445	0.11110511	-0.09030299	3
2	564.94	1	0	1	1	0	1	0	1	0	0	0.22904994	0.027848948	0.5326231	0.21047805	0.34967706	2
10	216.58	0	1	1	1	0	1	0	0	0	1	0.47429317	0.0465525	0.44176933	0.037384976	-0.022711672	2
1	242.87	1	0	0	0	0	0	1	0	1	0	0.36976007	0.03876476	0.4938158	0.09765941	0.14044401	0
8	319.74	1	0	1	0	0	0	1	1	0	0	0.4889037	0.010676207	0.4152378	0.08518221	0.2977021	0
6	29.99	1	0	1	1	0	0	1	0	1	0	0.5211596	0.0068233884	0.45167178	0.020345248	0.060358502	2
8	29.99	1	0	0	1	0	1	0	0	1	0	0.48070312	0.034766305	0.42217413	0.06235647	0.12249734	2
10	304.63	1	1	0	1	0	1	0	0	1	0	0.42135334	0.026425341	0.38171926	0.17050205	0.49948493	3
3	253.74	0	1	0	1	0	1	0	1	0	0	0.34906727	0.067713045	0.4594165	0.12380315	0.09961672	2
1	132.37	0	1	1	0	0	1	0	0	0	1	0.65804154	0.0393226	0.20733577	0.09530014	0.51702565	0
10	36.31	0	1	0	1	1	0	0	0	0	1	0.40169755	0.034676243	0.44510782	0.118518345	0.26162744	3
7	223.21	1	1	0	1	0	1	0	0	1	0	0.4294674	0.06426862	0.39072067	0.11554326	0.19611876	3
12	110.06	0	1	0	1	1	0	0	0	1	0	0.44914925	0.104913905	0.28916898	0.1567678	0.324387	2
1	126.92	1	0	1	1	0	1	0	0	0	1	0.48761287	0.027681572	0.38494173	0.09976386	0.30420753	3
12	385.95	0	1	0	0	0	1	0	1	0	0	0.53974575	0.046298094	0.34649816	0.067458004	0.16791648	0
11	64.86	0	1	1	0	0	0	1	0	0	1	0.42589748	0.01584719	0.5022657	0.0559896	0.1288397	0
7	144.34	0	1	1	0	0	1	0	0	0	1	0.51320225	0.03120168	0.4134922	0.042103894	0.07020298	0
7	224.62	1	1	0	0	0	1	0	0	1	0	0.42554933	0.06368229	0.3871561	0.123612255	0.22368883	0
11	441.76	1	1	0	0	1	0	0	0	1	0	0.58814764	0.061137382	0.25282395	0.09789103	0.36991477	0
3	92.64	0	1	0	0	0	1	0	0	1	0	0.3977281	0.11784485	0.3970261	0.08740096	-0.09629874	0
1	187.79	0	1	1	1	0	0	1	0	1	0	0.46455988	0.022875883	0.456719	0.055845253	0.12404318	2
5	74.26	0	1	0	1	0	0	1	0	0	1	0.45384565	0.060643516	0.39709082	0.088419974	0.12849215	2
2	198.37	1	0	1	0	0	0	1	0	0	1	0.38025823	0.032476526	0.52536666	0.06189857	0.053430364	0
1	364.95	1	0	0	1	0	0	1	0	1	0	0.44439307	0.040649306	0.404995	0.10996261	0.25946307	2
6	132.38	0	1	0	0	0	0	1	0	0	1	0.6613429	0.053951785	0.17493005	0.109775215	0.620298	0
10	536.91	0	1	1	0	0	1	0	1	0	0	0.5048721	0.040027436	0.4292227	0.0258778	-0.033193298	0
1	853.67	1	0	1	0	0	0	1	0	1	0	0.3239916	0.11064535	0.4953633	0.0699998	-0.2615114	0
11	144.64	0	1	1	0	1	0	0	0	1	0	0.46083713	0.024580102	0.4696961	0.04488666	0.07318425	0
4	291.77	1	0	0	0	0	0	1	1	0	0	0.52126086	0.0712511	0.31722993	0.09025811	0.20249236	0
3	115.25	0	1	0	1	0	1	0	0	0	1	0.49772298	0.0627801	0.32839102	0.111105956	0.2815918	2
5	283.54	1	0	1	0	1	0	0	0	1	0	0.3639961	0.09966678	0.495776	0.04056117	-0.2786581	1
7	69.98	0	1	0	1	0	1	0	0	1	0	0.4896633	0.042433575	0.39555836	0.07234481	0.14973421	2
5	182.83	0	1	0	0	0	1	0	0	1	0	0.40573305	0.052829564	0.46344063	0.07799675	0.057696193	0
2	98.46	0	1	0	1	0	0	1	0	0	1	0.3318432	0.057392254	0.4343619	0.17640264	0.28274795	2
4	261.53	1	1	0	1	1	0	0	0	1	0	0.30754992	0.15239695	0.4406374	0.09941575	-0.29450175	2
5	334.19	1	1	0	1	0	1	0	0	1	0	0.30641767	0.035607032	0.27739516	0.3805801	0.9486088	2
10	455.75	1	0	0	1	0	1	0	0	0	1	0.5028112	0.08467317	0.23790558	0.17461008	0.55830544	2
10	29.99	0	1	1	0	0	0	1	0	1	0	0.49614856	0.0076994007	0.46053144	0.03562059	0.11302501	0
7	123.1	0	1	1	0	0	0	1	0	1	0	0.48136508	0.007424939	0.47380823	0.037401702	0.11594526	0
2	142.66	0	1	1	0	0	1	0	0	0	1	0.47351614	0.035660528	0.39430016	0.0965232	0.25324008	0
8	94.18	0	1	0	0	0	1	0	0	1	0	0.43476027	0.031611055	0.4098425	0.123786174	0.32837954	0
1	619.25	1	0	1	0	0	0	1	0	0	1	0.51331425	0.034573257	0.33659402	0.115518436	0.3848107	1
3	147.68	0	1	0	0	0	1	0	0	0	1	0.50461835	0.07300656	0.3314571	0.09091798	0.17772631	0
5	481.46	1	1	0	0	1	0	0	1	0	0	0.3283769	0.074759044	0.3963648	0.20049927	0.30095482	0
10	265.32	1	1	1	1	0	0	1	0	1	0	0.504612	0.015788207	0.4182877	0.061312057	0.19500297	2
10	29.99	0	1	1	0	0	0	1	0	1	0	0.49614856	0.0076994007	0.46053144	0.03562059	0.11302501	0
6	443.38	0	1	1	0	0	1	0	1	0	0	0.5391595	0.017751036	0.39561498	0.047474515	0.15054035	0
1	208.65	1	0	0	1	0	1	0	0	1	0	0.29466203	0.07707349	0.5081936	0.120070845	-0.03243822	2
9	119.35	1	0	0	1	0	1	0	0	1	0	0.48376283	0.021754343	0.4334435	0.061039295	0.16081375	2
7	29.99	0	1	1	1	0	1	0	0	1	0	0.4941992	0.012461609	0.46472865	0.028610516	0.06679612	2
7	215.61	1	0	0	0	0	0	1	0	1	0	0.39939412	0.042727355	0.46861526	0.08926326	0.12672633	1
6	196.59	0	1	0	1	0	0	1	0	1	0	0.4020699	0.039934363	0.48574877	0.07224695	0.07825494	3
7	313.16	1	0	0	0	0	1	0	0	0	1	0.4282116	0.17654648	0.31711578	0.07812617	-0.18852481	0
4	29.99	0	1	0	0	0	1	0	0	0	1	0.44004557	0.060277678	0.41788313	0.08179361	0.086431235	1
10	199.62	0	1	1	1	0	0	1	0	0	1	0.46127534	0.026308	0.4795068	0.03290989	0.02053786	2
9	315.23	0	1	0	1	0	1	0	1	0	0	0.5410188	0.03682829	0.33864096	0.08351199	0.2681808	2
2	466.33	1	1	1	0	0	0	1	1	0	0	0.4368335	0.07205741	0.32517177	0.16593738	0.39257187	0
9	294.48	0	1	1	0	1	0	0	0	0	1	0.39107373	0.06756533	0.48305714	0.058303803	-0.079236805	0
2	90.01	0	1	1	0	0	0	1	0	1	0	0.4404805	0.030924035	0.47401637	0.054579113	0.07530667	0
2	520.2	1	1	1	1	0	0	1	1	0	0	0.32634133	0.08154144	0.4291505	0.1629667	0.15062644	2
6	168.51	1	0	0	1	1	0	0	0	1	0	0.44435188	0.12625276	0.35349333	0.07590209	-0.08899264	2
10	94.93	1	0	1	0	0	1	0	0	0	1	0.40930232	0.043733127	0.47120562	0.07575891	0.08394864	0
1	131.2	0	1	1	1	0	0	1	0	1	0	0.5272951	0.026389683	0.33672154	0.10959369	0.39578053	3
1	120.92	1	0	1	1	1	0	0	0	1	0	0.5215999	0.036435373	0.36915734	0.07280741	0.19888711	2
6	37.55	1	0	0	1	0	0	1	0	1	0	0.4416497	0.03927946	0.43260026	0.0864706	0.16982633	2
9	777.31	1	0	1	1	1	0	0	0	1	0	0.21749201	0.02041831	0.7211296	0.040960066	-0.06415304	2
7	64.13	1	0	1	1	0	0	1	0	1	0	0.4910896	0.008840801	0.45668083	0.04338875	0.13816272	3
2	29.99	1	0	1	0	0	1	0	0	1	0	0.39742538	0.039770182	0.48029056	0.08251391	0.11129094	0
4	222.43	1	1	0	1	0	1	0	0	0	1	0.384538	0.09718151	0.37694234	0.14133812	0.14193414	2
8	271.86	0	1	1	1	0	0	1	1	0	0	0.6015936	0.014385715	0.35273606	0.0312846	0.11622353	2
7	215.98	0	1	1	0	0	0	1	0	0	1	0.4577062	0.07354536	0.41063172	0.058116723	-0.028910264	0
2	354.6	0	1	0	0	0	0	1	0	1	0	0.36966679	0.027768152	0.35215384	0.25041118	0.6914139	0
11	147.12	0	1	1	1	0	1	0	0	0	1	0.45664054	0.03142918	0.46803683	0.04389349	0.04269264	2
2	542.12	1	0	1	1	0	1	0	0	1	0	0.5257219	0.035891056	0.3275934	0.11079365	0.3776462	2
1	92.4	0	1	1	1	0	0	1	0	0	1	0.37229493	0.11492816	0.42530733	0.08746956	-0.13060778	2
3	355.48	0	1	0	0	0	1	0	1	0	0	0.42865086	0.043156784	0.39907837	0.12911405	0.30594796	0
3	111.72	0	1	0	0	0	0	1	0	0	1	0.36062142	0.06358499	0.34254956	0.23324403	0.51038224	1
2	257.97	1	1	1	1	0	1	0	0	1	0	0.40308473	0.049660023	0.325805	0.22145031	0.58993936	2
1	499.51	0	1	0	1	0	1	0	0	0	1	0.31308818	0.30112898	0.29300922	0.092773624	-0.49956653	2
11	117.3	0	1	1	1	0	1	0	0	0	1	0.3395856	0.028140627	0.57812697	0.054146796	0.01822438	2
1	29.99	1	0	0	1	0	0	1	0	1	0	0.44562832	0.08414523	0.36750248	0.102723934	0.119247824	3
2	145.76	0	1	0	1	0	0	1	0	0	1	0.3800632	0.08911738	0.41833314	0.11248629	0.043936014	3
4	986.7	1	1	1	1	0	0	1	1	0	0	0.49192032	0.15049173	0.2761425	0.0814454	-0.012994289	2
9	249.18	0	1	1	1	0	1	0	0	1	0	0.5101131	0.0053746197	0.45207924	0.032433048	0.11302656	2
10	166.1	0	1	0	1	1	0	0	0	0	1	0.43802235	0.07020297	0.38804072	0.10373398	0.14560893	2
1	158.09	0	1	1	1	0	1	0	0	0	1	0.52259284	0.034501366	0.36040205	0.082503766	0.24869485	2
2	282.47	1	1	1	0	0	1	0	1	0	0	0.42039776	0.0722808	0.43959653	0.06772485	-0.026429832	1
7	58.53	0	1	1	0	0	0	1	0	1	0	0.4967685	0.0089029	0.4525884	0.041740194	0.13366418	0
2	29.99	1	0	1	0	0	1	0	0	0	1	0.40430322	0.050286222	0.46116826	0.084242254	0.087675184	0
1	199.98	0	1	0	1	1	0	0	0	0	1	0.44385546	0.12429053	0.3210301	0.110823855	0.075716555	2
2	357.16	0	1	0	0	0	1	0	0	1	0	0.41967764	0.03545679	0.42649695	0.1183686	0.27867937	0
4	30.69	0	1	1	1	0	1	0	0	1	0	0.47606036	0.028481405	0.46330002	0.032158274	0.016912185	2
10	29.99	0	1	1	1	0	1	0	0	0	1	0.442815	0.034126125	0.46371803	0.05934082	0.08379504	2
1	29.99	1	0	0	1	0	0	1	0	0	1	0.44251728	0.098203406	0.36286813	0.09641115	0.05660516	2
1	77.1	1	0	1	0	1	0	0	0	0	1	0.4635508	0.023957608	0.41935542	0.09313621	0.26517844	1
9	149.8	1	0	0	1	0	1	0	0	1	0	0.4378052	0.024822826	0.46646652	0.07090553	0.15658508	2
12	149.17	1	0	1	1	0	0	1	0	0	1	0.40888593	0.016698658	0.54063404	0.033781353	0.039145976	2
1	406.75	1	1	0	1	0	1	0	0	0	1	0.33603182	0.11529966	0.38057274	0.16809583	0.10180962	3
1	266.06	1	0	1	1	0	0	1	1	0	0	0.5897393	0.0462215	0.3218022	0.04223694	0.08668658	2
10	374.36	1	0	0	1	0	0	1	0	1	0	0.5657764	0.056251418	0.31486994	0.063102245	0.15303424	2
2	122.14	1	0	0	0	0	1	0	0	0	1	0.46466106	0.052035708	0.3749668	0.10833645	0.24689986	0
9	29.99	1	0	1	0	0	1	0	0	0	1	0.4736	0.01547897	0.4378197	0.07310136	0.22285676	0
2	166.65	0	1	1	1	0	1	0	0	1	0	0.38090873	0.07024537	0.35807493	0.19077101	0.38376838	2
1	356.32	0	1	0	1	0	1	0	0	0	1	0.42146018	0.06286791	0.3857939	0.129878	0.24411462	3
2	548.7	1	1	1	1	0	0	1	0	0	1	0.3563481	0.06538304	0.46971324	0.10855558	0.06538041	3
4	47.47	0	1	1	0	0	1	0	0	1	0	0.4206132	0.02083454	0.51990753	0.03864474	0.043982778	0
12	154.15	1	0	0	0	0	1	0	0	0	1	0.4795086	0.058572244	0.390464	0.0714552	0.09167601	0
6	297.51	0	1	0	0	0	0	1	0	0	1	0.46017045	0.06904127	0.3302492	0.14053914	0.33611628	0
10	281.78	1	0	0	1	0	0	1	0	0	1	0.4242138	0.07233022	0.3580657	0.14539029	0.28623438	2
4	29.99	0	1	1	0	0	0	1	0	1	0	0.49064887	0.028543804	0.4606621	0.020145245	-0.026157066	0
2	443.56	1	0	0	0	0	1	0	1	0	0	0.37473962	0.06227328	0.45225888	0.11072824	0.10836461	0
3	29.99	1	0	1	1	0	0	1	0	1	0	0.48083633	0.03094042	0.45839047	0.029832745	0.0012957454	2
2	638.61	1	1	1	1	0	0	1	0	1	0	0.44551656	0.06337481	0.33608478	0.15502384	0.38225195	2
3	260.11	1	1	1	0	0	0	1	0	1	0	0.4310263	0.04054098	0.384695	0.14373773	0.37207386	0
6	38.66	0	1	1	1	0	1	0	0	1	0	0.49807495	0.0067913085	0.4680421	0.027091669	0.08252835	2
8	667.49	0	1	1	0	0	0	1	0	0	1	0.38295093	0.07862779	0.46425664	0.074164584	-0.065201685	0
12	78.03	1	0	0	0	0	1	0	0	0	1	0.59263545	0.03167785	0.31488442	0.06080229	0.22220558	0
9	654.99	1	0	1	1	0	0	1	1	0	0	0.41178727	0.013085443	0.5312283	0.043898996	0.091061346	2
1	1214.36	1	1	1	0	0	1	0	1	0	0	0.27705404	0.14153323	0.40511099	0.17630178	-0.069782466	0
10	345.18	0	1	1	1	0	0	1	1	0	0	0.46532795	0.015509113	0.4755305	0.043632407	0.10357874	2
4	93.18	0	1	0	1	0	0	1	0	1	0	0.38894588	0.101091474	0.43319425	0.07676844	-0.111512065	2
6	29.99	0	1	1	1	1	0	0	0	1	0	0.48569724	0.026302468	0.453942	0.034058347	0.036839202	2
4	102.07	0	1	1	1	1	0	0	0	1	0	0.41453215	0.07402216	0.40378574	0.10765998	0.11797729	2
1	290.33	1	0	0	0	0	1	0	0	1	0	0.4419807	0.13963906	0.33531982	0.08306044	-0.083115846	0
4	596.52	1	1	1	0	0	0	1	0	1	0	0.29660052	0.053120147	0.5551664	0.095112905	-0.011256695	0
11	113.21	0	1	1	1	0	1	0	0	0	1	0.48486966	0.027406568	0.44261795	0.04510586	0.07796555	2
8	97.57	0	1	0	0	0	0	1	0	0	1	0.45526594	0.025799427	0.42316043	0.09577418	0.2618589	0
1	540.61	1	0	1	1	0	1	0	0	0	1	0.48567232	0.042455163	0.3601698	0.11170274	0.31266835	2
8	159.4	1	0	0	0	0	0	1	0	1	0	0.48732066	0.034225624	0.41401443	0.064439334	0.13811824	0
1	166.95	0	1	1	1	0	0	1	0	1	0	0.3633048	0.028158791	0.38680163	0.22173475	0.58488363	2
11	65.11	0	1	0	0	0	1	0	0	0	1	0.48084587	0.03265544	0.4532643	0.033234406	0.009439647	0
10	255.81	0	1	0	1	0	0	1	0	1	0	0.45888054	0.042207666	0.3868215	0.11209032	0.28087518	2
10	101.23	0	1	1	1	0	1	0	0	1	0	0.5214677	0.006352452	0.43589795	0.03628191	0.1296079	2
5	29.99	0	1	0	1	0	0	1	0	0	1	0.43724602	0.059783015	0.4139588	0.08901217	0.11338402	3
2	442.13	0	1	0	1	0	0	1	0	0	1	0.3059378	0.18522076	0.43315884	0.07568253	-0.45674977	2
10	240.38	1	0	0	0	1	0	0	0	0	1	0.36819404	0.0663222	0.40901116	0.15647261	0.2481423	0
1	1169.46	0	1	1	1	0	0	1	1	0	0	0.55587286	0.064182684	0.311292	0.06865246	0.15435913	2
10	99.92	1	0	0	0	0	0	1	0	1	0	0.3477981	0.03512192	0.53925514	0.07782482	0.06879324	0
5	68.21	1	0	1	0	0	0	1	0	0	1	0.69258547	0.011838997	0.2647844	0.030791203	0.17473409	0
5	503.53	0	1	1	1	0	0	1	1	0	0	0.43890336	0.03435524	0.46174935	0.06499197	0.10158403	2
9	59.89	1	0	0	1	0	1	0	0	0	1	0.58555233	0.040684283	0.3085459	0.06521754	0.21904498	2
7	187.81	1	0	0	0	0	1	0	0	1	0	0.44565827	0.05873588	0.422236	0.07336987	0.06318477	0
8	464.17	1	1	0	0	0	1	0	1	0	0	0.40488404	0.17245124	0.34776244	0.0749023	-0.24297523	0
3	1175.96	0	1	1	0	0	0	1	0	1	0	0.46131214	0.019503029	0.39655238	0.122632384	0.39127877	0
6	400.19	0	1	1	0	0	0	1	0	0	1	0.55558515	0.077463545	0.30582094	0.061130393	0.088448085	0
6	621.76	0	1	1	0	1	0	0	1	0	0	0.44788685	0.008167334	0.49737227	0.046573542	0.13542593	1
7	325.83	1	1	0	0	0	0	1	0	0	1	0.34762836	0.074310385	0.4839709	0.09409029	-0.02669555	0
9	29.99	0	1	1	1	0	1	0	0	1	0	0.48263037	0.004670002	0.48430565	0.028393988	0.09159589	2
4	53.42	0	1	0	1	0	1	0	0	1	0	0.39539477	0.04768291	0.48763582	0.0692865	0.033584297	2
7	92.0	0	1	0	0	0	1	0	0	1	0	0.46773112	0.032247726	0.41006967	0.08995148	0.23079437	0
3	111.23	0	1	1	1	0	1	0	0	0	1	0.43528274	0.06532	0.38819298	0.11120428	0.18438861	2
2	289.43	1	1	0	1	1	0	0	0	0	1	0.33263826	0.20527212	0.24212578	0.21996383	0.1888192	3
9	46.83	1	0	1	1	0	1	0	0	1	0	0.5115635	0.002570966	0.42468563	0.061179906	0.2418377	2
2	971.35	0	1	1	1	0	0	1	0	1	0	0.40618432	0.026659625	0.4251056	0.14205043	0.37773827	2
2	857.8	0	1	1	0	0	1	0	1	0	0	0.42754105	0.0507904	0.44030517	0.081363305	0.09957005	1
9	135.32	1	0	0	1	0	1	0	0	0	1	0.59737664	0.05274269	0.24813344	0.10174717	0.4193554	2
9	336.68	1	0	0	0	0	1	0	0	1	0	0.46179312	0.039523512	0.44835582	0.050327525	0.044162758	0
1	172.42	0	1	0	1	0	0	1	0	1	0	0.42534688	0.05463811	0.4073306	0.11268442	0.20572323	2
11	51.7	1	0	0	1	0	1	0	0	0	1	0.41372657	0.05122638	0.46930447	0.065742575	0.025394224	3
10	227.64	0	1	0	0	0	1	0	0	0	1	0.5072384	0.060280237	0.3514069	0.08107445	0.16249241	0
7	316.41	1	1	1	0	0	1	0	1	0	0	0.43888864	0.019281434	0.45591593	0.085913934	0.23295794	1
8	77.11	1	0	0	1	0	0	1	0	1	0	0.44804382	0.028306007	0.4102053	0.1134448	0.3144393	2
8	51.04	1	0	1	0	0	0	1	0	0	1	0.42723465	0.017307734	0.47424346	0.0812142	0.21455503	0
5	88.5	0	1	1	1	0	1	0	0	1	0	0.51291114	0.024471462	0.42697784	0.035639595	0.06300157	2
4	1013.13	0	1	1	0	0	0	1	0	1	0	0.3789193	0.043648254	0.48717245	0.090259954	0.10603926	0
9	33.63	0	1	0	0	1	0	0	0	1	0	0.41055778	0.03369977	0.47972316	0.07601933	0.1218648	0
9	392.85	1	1	0	1	0	1	0	0	0	1	0.4160021	0.07239619	0.36942485	0.14217691	0.25934714	3
11	29.99	0	1	0	0	0	1	0	0	0	1	0.43274382	0.050592404	0.41646942	0.100194365	0.1785047	0
4	78.96	0	1	1	0	0	0	1	0	1	0	0.4930451	0.024134282	0.42812505	0.05469554	0.1332364	0
6	115.85	0	1	1	0	0	1	0	0	1	0	0.43676174	0.0119998865	0.49288186	0.05835649	0.1582488	0
8	110.68	0	1	0	1	0	1	0	0	1	0	0.45918468	0.025614915	0.42228565	0.09291477	0.25502148	2
5	45.34	0	1	1	1	0	1	0	0	1	0	0.5435845	0.01884357	0.40842378	0.029148111	0.06621866	3
3	838.07	1	1	1	1	0	1	0	0	0	1	0.35739627	0.08643583	0.494305	0.061862916	-0.1670366	2
1	82.67	0	1	1	1	0	1	0	0	1	0	0.4795885	0.03852066	0.4246769	0.0572139	0.08875885	2
4	214.03	1	1	0	1	0	0	1	0	1	0	0.45614165	0.03632397	0.3185984	0.188936	0.59700614	2
4	41.71	1	0	1	0	0	1	0	0	0	1	0.40593156	0.026295686	0.42397684	0.14379594	0.3848511	0
1	378.45	1	0	0	0	0	0	1	0	1	0	0.45830804	0.103306584	0.36501694	0.073368505	-0.03316994	0
11	61.52	0	1	0	0	0	1	0	0	1	0	0.4406501	0.057352122	0.44354266	0.058455102	0.0025611073	0
10	110.84	1	0	0	1	0	1	0	0	1	0	0.49966377	0.0453112	0.39482498	0.06020005	0.098313764	2
1	63.13	0	1	0	0	0	1	0	0	1	0	0.45818102	0.0497233	0.33040583	0.16168983	0.46134996	0
5	407.57	0	1	1	1	0	1	0	1	0	0	0.45037138	0.0385347	0.4691364	0.041957468	0.006550543	2
9	79.52	0	1	1	0	0	1	0	0	1	0	0.49704215	0.0044805584	0.46302605	0.035451304	0.12437057	0
9	262.88	1	1	1	0	0	1	0	1	0	0	0.4443145	0.010887195	0.40075034	0.14404798	0.48097757	0
1	88.74	0	1	0	0	0	0	1	0	0	1	0.40277347	0.07917515	0.42641473	0.09163669	0.025211811	0
4	339.24	1	1	0	0	0	1	0	0	0	1	0.3879268	0.10650659	0.33161733	0.17394935	0.25731325	0
